"","id","long","lat","order","hole","piece","group","city","state","count"
"194","90005",-118.301597,34.06356,4836464,FALSE,"3","90005.3","Los Angeles","CA",8080
"195","90005",-118.292914,34.063604,4836465,FALSE,"4","90005.4","Los Angeles","CA",8080
"196","90005",-118.291644,34.063683,4836466,FALSE,"4","90005.4","Los Angeles","CA",8080
"197","90005",-118.291638,34.061793,4836467,FALSE,"4","90005.4","Los Angeles","CA",8080
"198","90005",-118.292908,34.061786,4836468,FALSE,"4","90005.4","Los Angeles","CA",8080
"199","90005",-118.292914,34.063604,4836469,FALSE,"4","90005.4","Los Angeles","CA",8080
"200","90005",-118.304108,34.061857,4836470,FALSE,"5","90005.5","Los Angeles","CA",8080
"201","90005",-118.304107,34.063545,4836471,FALSE,"5","90005.5","Los Angeles","CA",8080
"202","90005",-118.302852,34.063553,4836472,FALSE,"5","90005.5","Los Angeles","CA",8080
"203","90005",-118.302852,34.061729,4836473,FALSE,"5","90005.5","Los Angeles","CA",8080
"204","90005",-118.304174,34.061721,4836474,FALSE,"5","90005.5","Los Angeles","CA",8080
"205","90005",-118.304108,34.061857,4836475,FALSE,"5","90005.5","Los Angeles","CA",8080
"206","90006",-118.309033,34.047192,4836476,FALSE,"1","90006.1","Los Angeles","CA",15848
"207","90006",-118.309041,34.049402,4836477,FALSE,"1","90006.1","Los Angeles","CA",15848
"208","90006",-118.31013,34.049401,4836478,FALSE,"1","90006.1","Los Angeles","CA",15848
"209","90006",-118.31013,34.054438,4836479,FALSE,"1","90006.1","Los Angeles","CA",15848
"210","90006",-118.309059,34.054438,4836480,FALSE,"1","90006.1","Los Angeles","CA",15848
"211","90006",-118.309064,34.055846,4836481,FALSE,"1","90006.1","Los Angeles","CA",15848
"212","90006",-118.284238,34.055845,4836482,FALSE,"1","90006.1","Los Angeles","CA",15848
"213","90006",-118.275461,34.05188,4836483,FALSE,"1","90006.1","Los Angeles","CA",15848
"214","90006",-118.274313,34.051362,4836484,FALSE,"1","90006.1","Los Angeles","CA",15848
"215","90006",-118.276532,34.050232,4836485,FALSE,"1","90006.1","Los Angeles","CA",15848
"216","90006",-118.278433,34.047301,4836486,FALSE,"1","90006.1","Los Angeles","CA",15848
"217","90006",-118.280348,34.046193,4836487,FALSE,"1","90006.1","Los Angeles","CA",15848
"218","90006",-118.277897,34.045086,4836488,FALSE,"1","90006.1","Los Angeles","CA",15848
"219","90006",-118.279689,34.043821,4836489,FALSE,"1","90006.1","Los Angeles","CA",15848
"220","90006",-118.282846,34.039285,4836490,FALSE,"1","90006.1","Los Angeles","CA",15848
"221","90006",-118.284102,34.039855,4836491,FALSE,"1","90006.1","Los Angeles","CA",15848
"222","90006",-118.300349,34.039969,4836492,FALSE,"1","90006.1","Los Angeles","CA",15848
"223","90006",-118.308999,34.039939,4836493,FALSE,"1","90006.1","Los Angeles","CA",15848
"224","90006",-118.309016,34.043567,4836494,FALSE,"1","90006.1","Los Angeles","CA",15848
"225","90006",-118.310147,34.045374,4836495,FALSE,"1","90006.1","Los Angeles","CA",15848
"226","90006",-118.309033,34.047192,4836496,FALSE,"1","90006.1","Los Angeles","CA",15848
"227","90007",-118.301494,34.030893,4836497,FALSE,"1","90007.1","Los Angeles","CA",14528
"228","90007",-118.300241,34.030899,4836498,FALSE,"1","90007.1","Los Angeles","CA",14528
"229","90007",-118.300349,34.039969,4836499,FALSE,"1","90007.1","Los Angeles","CA",14528
"230","90007",-118.284102,34.039855,4836500,FALSE,"1","90007.1","Los Angeles","CA",14528
"231","90007",-118.284023,34.038181,4836501,FALSE,"1","90007.1","Los Angeles","CA",14528
"232","90007",-118.282853,34.037618,4836502,FALSE,"1","90007.1","Los Angeles","CA",14528
"233","90007",-118.281547,34.037893,4836503,FALSE,"1","90007.1","Los Angeles","CA",14528
"234","90007",-118.281847,34.03744,4836504,FALSE,"1","90007.1","Los Angeles","CA",14528
"235","90007",-118.279613,34.037817,4836505,FALSE,"1","90007.1","Los Angeles","CA",14528
"236","90007",-118.277705,34.036951,4836506,FALSE,"1","90007.1","Los Angeles","CA",14528
"237","90007",-118.279192,34.034654,4836507,FALSE,"1","90007.1","Los Angeles","CA",14528
"238","90007",-118.278222,34.03422,4836508,FALSE,"1","90007.1","Los Angeles","CA",14528
"239","90007",-118.276743,34.036515,4836509,FALSE,"1","90007.1","Los Angeles","CA",14528
"240","90007",-118.274283,34.035398,4836510,FALSE,"1","90007.1","Los Angeles","CA",14528
"241","90007",-118.264679,34.030991,4836511,FALSE,"1","90007.1","Los Angeles","CA",14528
"242","90007",-118.266051,34.028952,4836512,FALSE,"1","90007.1","Los Angeles","CA",14528
"243","90007",-118.26492,34.028413,4836513,FALSE,"1","90007.1","Los Angeles","CA",14528
"244","90007",-118.267099,34.027311,4836514,FALSE,"1","90007.1","Los Angeles","CA",14528
"245","90007",-118.268671,34.024847,4836515,FALSE,"1","90007.1","Los Angeles","CA",14528
"246","90007",-118.271601,34.020256,4836516,FALSE,"1","90007.1","Los Angeles","CA",14528
"247","90007",-118.268371,34.018818,4836517,FALSE,"1","90007.1","Los Angeles","CA",14528
"248","90007",-118.272625,34.018654,4836518,FALSE,"1","90007.1","Los Angeles","CA",14528
"249","90007",-118.274021,34.016452,4836519,FALSE,"1","90007.1","Los Angeles","CA",14528
"250","90007",-118.274009,34.013057,4836520,FALSE,"1","90007.1","Los Angeles","CA",14528
"251","90007",-118.280303,34.01559,4836521,FALSE,"1","90007.1","Los Angeles","CA",14528
"252","90007",-118.280849,34.014518,4836522,FALSE,"1","90007.1","Los Angeles","CA",14528
"253","90007",-118.281066,34.015617,4836523,FALSE,"1","90007.1","Los Angeles","CA",14528
"254","90007",-118.282754,34.015665,4836524,FALSE,"1","90007.1","Los Angeles","CA",14528
"255","90007",-118.282759,34.016514,4836525,FALSE,"1","90007.1","Los Angeles","CA",14528
"256","90007",-118.287607,34.015636,4836526,FALSE,"1","90007.1","Los Angeles","CA",14528
"257","90007",-118.291537,34.015481,4836527,FALSE,"1","90007.1","Los Angeles","CA",14528
"258","90007",-118.293071,34.01816,4836528,FALSE,"1","90007.1","Los Angeles","CA",14528
"259","90007",-118.300165,34.018177,4836529,FALSE,"1","90007.1","Los Angeles","CA",14528
"260","90007",-118.30022,34.02731,4836530,FALSE,"1","90007.1","Los Angeles","CA",14528
"261","90007",-118.301474,34.027306,4836531,FALSE,"1","90007.1","Los Angeles","CA",14528
"262","90007",-118.301494,34.030893,4836532,FALSE,"1","90007.1","Los Angeles","CA",14528
"263","90007",-118.291535,34.018157,4836533,TRUE,"2","90007.2","Los Angeles","CA",14528
"264","90007",-118.281756,34.018123,4836534,TRUE,"2","90007.2","Los Angeles","CA",14528
"265","90007",-118.280141,34.01741,4836535,TRUE,"2","90007.2","Los Angeles","CA",14528
"266","90007",-118.280011,34.017711,4836536,TRUE,"2","90007.2","Los Angeles","CA",14528
"267","90007",-118.27984,34.018064,4836537,TRUE,"2","90007.2","Los Angeles","CA",14528
"268","90007",-118.279609,34.018489,4836538,TRUE,"2","90007.2","Los Angeles","CA",14528
"269","90007",-118.282201,34.018428,4836539,TRUE,"2","90007.2","Los Angeles","CA",14528
"270","90007",-118.279978,34.021916,4836540,TRUE,"2","90007.2","Los Angeles","CA",14528
"271","90007",-118.287597,34.025271,4836541,TRUE,"2","90007.2","Los Angeles","CA",14528
"272","90007",-118.291285,34.025442,4836542,TRUE,"2","90007.2","Los Angeles","CA",14528
"273","90007",-118.291535,34.018157,4836543,TRUE,"2","90007.2","Los Angeles","CA",14528
"274","90008",-118.374079,34.014851,4836544,FALSE,"1","90008.1","Los Angeles","CA",9697
"275","90008",-118.372627,34.018471,4836545,FALSE,"1","90008.1","Los Angeles","CA",9697
"276","90008",-118.371781,34.019123,4836546,FALSE,"1","90008.1","Los Angeles","CA",9697
"277","90008",-118.367239,34.018395,4836547,FALSE,"1","90008.1","Los Angeles","CA",9697
